season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385547,4,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,4.0,7.0,13.0,20.0,3.0,1.0,2.0,,,,,,,6.0,6.0,,,0.0898693,0.0,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,8.0,,7.1,,,,1.0,1.0,,,8.0,,10.0,16.0,26.0,0,3.0,45.0,1.0,2.0,,3.0
2022-23,10385759,5,91,Bournemouth,Home,84844,69752,Neto,neto,G,False,,,13.0,10.0,14.0,24.0,1.0,1.0,7.0,,,,,,,1.0,1.0,,,0.00132639,0.0,0.0,,,,0.1386,2.0,,,,,90.0,,,,,,8.0,2.0,7.5,2.0,3.0,,2.0,,,,20.0,,17.0,15.0,32.0,0,,41.0,,,,
2022-23,10385759,5,91,Bournemouth,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,0.00101094,0.0,0.0,,,,,,,,,,21.0,,,,,,3.0,,6.4,,,,2.0,,,,1.0,,2.0,1.0,3.0,0,,7.0,,,,
2022-23,10385759,5,91,Bournemouth,Home,186809,133845,Emiliano Marcondes,emiliano-marcondes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,257433,128309,Jamal Lowe,jamal-lowe,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,2.0,,2.0,,2.0,,,,,,,,1.0,3.0,,,0.00024346,0.0,0.0,1.0,,,,,,,,,13.0,,,,,,6.0,,6.6,,,,,,,,,,7.0,,7.0,0,1.0,9.0,1.0,,,1.0
2022-23,10385759,5,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,,12.0,9.0,21.0,,,9.0,,,,2.0,,3.0,9.0,11.0,,,0.0320808,0.1242,0.0,,,,,,,,1.0,,86.0,,,,,,13.0,,6.8,,,1.0,,7.0,,,1.0,,15.0,11.0,26.0,1,6.0,51.0,,2.0,3.0,3.0
2022-23,10385759,5,91,Bournemouth,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,1.0,7.0,17.0,24.0,1.0,1.0,11.0,,,,,,1.0,3.0,5.0,,,0.269024,0.0275,0.0,1.0,,,,,,1.0,,,90.0,,,,,,3.0,,7.2,,,1.0,5.0,,,,2.0,,8.0,17.0,25.0,1,2.0,40.0,1.0,2.0,,2.0
2022-23,10385759,5,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,7.0,5.0,12.0,4.0,2.0,2.0,,,,,,3.0,10.0,7.0,,,0.00623073,0.2186,0.4555,1.0,,,,,,,,,90.0,2.0,2.0,,,,18.0,,6.9,,,,,4.0,,,,,11.0,7.0,18.0,2,,43.0,7.0,3.0,2.0,
2022-23,10385759,5,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,8.0,20.0,28.0,,,8.0,,,,1.0,,,4.0,2.0,,,0.00542298,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,11.0,,6.6,,,,1.0,4.0,,,2.0,,12.0,23.0,35.0,0,1.0,47.0,1.0,,1.0,1.0
2022-23,10385759,5,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,False,1.0,,1.0,10.0,9.0,18.0,1.0,2.0,2.0,,,,,,2.0,5.0,3.0,,,0.108563,0.0,0.0,1.0,,,,,,,1.0,,77.0,,,,,,10.0,,6.6,,,,,2.0,1.0,,1.0,,15.0,10.0,24.0,0,,31.0,1.0,,1.0,
2022-23,10385759,5,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,3.0,6.0,25.0,31.0,,1.0,5.0,,,,,1.0,,,2.0,,,0.0633382,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,13.0,,7.8,,,,4.0,,1.0,,10.0,,13.0,27.0,39.0,0,1.0,54.0,2.0,,,1.0
2022-23,10385759,5,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,1.0,28.0,29.0,3.0,1.0,1.0,,,,,,,5.0,4.0,,,0.00063021,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,2.0,,7.3,,,,8.0,,,,1.0,,3.0,28.0,31.0,0,3.0,45.0,,,,3.0
2022-23,10385759,5,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,,9.0,6.0,13.0,,,8.0,,,1.0,,,3.0,3.0,8.0,,,0.0738142,0.0449,0.0,,,,,,,1.0,1.0,,90.0,,,,,,30.0,,7.2,,,,2.0,1.0,5.0,,4.0,,27.0,8.0,30.0,1,6.0,60.0,5.0,1.0,1.0,5.0
2022-23,10385759,5,91,Bournemouth,Home,964119,447932,Jordan Zemura,jordan-zemura,M,False,,,,4.0,10.0,14.0,,,5.0,,,,,,,3.0,4.0,,,0.00622475,0.0,0.0,3.0,,,,,,1.0,,,69.0,,,,,,12.0,,6.6,,,,1.0,2.0,,,1.0,,9.0,13.0,22.0,0,1.0,41.0,2.0,2.0,1.0,1.0
2022-23,10385759,5,91,Bournemouth,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,1.0,,1.0,,,2.0,,,,1.0,,,2.0,,,,0.00054604,0.0,0.0,,,,,,,,,,11.0,,,,,,2.0,,6.3,,,,1.0,1.0,,,,,1.0,1.0,2.0,0,,5.0,,,,
2022-23,10385759,5,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,13.0,29.0,42.0,1.0,3.0,4.0,,,,2.0,,,5.0,4.0,,,0.00436252,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,14.0,,6.1,,,,3.0,2.0,2.0,,6.0,,21.0,33.0,52.0,0,,73.0,,,1.0,
2022-23,10385600,6,91,Bournemouth,Away,84844,69752,Neto,neto,G,False,,,5.0,1.0,11.0,12.0,1.0,,5.0,,,,,,,1.0,,,,9.167e-05,0.0,0.0,,,,-0.7976,,,,,,90.0,,,,,1.0,5.0,,6.0,,1.0,,,,,,9.0,,3.0,13.0,16.0,0,,22.0,1.0,,,
2022-23,10385600,6,91,Bournemouth,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,1.0,6.0,6.0,12.0,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,,,0.0185915,0.0,0.0,,,,,,,,,,45.0,,,,,,9.0,,6.6,,,,2.0,,1.0,,4.0,,11.0,8.0,18.0,0,,31.0,,1.0,,
2022-23,10385600,6,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,186809,133845,Emiliano Marcondes,emiliano-marcondes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,5.945e-05,0.0,0.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2022-23,10385600,6,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,,18.0,8.0,26.0,2.0,,3.0,,,1.0,2.0,,1.0,7.0,4.0,,,0.0224239,0.2093,0.0,2.0,,,,,,,,,85.0,,,,,,3.0,,6.3,,,1.0,1.0,,,,1.0,,19.0,8.0,27.0,2,2.0,38.0,1.0,2.0,,1.0
2022-23,10385600,6,91,Bournemouth,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,2.0,28.0,27.0,55.0,,5.0,7.0,,,,,,,,8.0,,,0.0279169,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,14.0,,7.0,,,,2.0,,,,3.0,,37.0,30.0,67.0,0,1.0,76.0,2.0,2.0,,
2022-23,10385600,6,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,10.0,7.0,17.0,,1.0,5.0,1.0,,,,,1.0,2.0,5.0,,,0.125643,0.065,0.2393,1.0,1.0,1.0,,,,,1.0,,89.0,1.0,,,,,7.0,,8.1,,,,,1.0,,,,1.0,11.0,7.0,18.0,1,1.0,29.0,4.0,3.0,,1.0
2022-23,10385600,6,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,,21.0,17.0,38.0,,,7.0,,,1.0,2.0,,,3.0,4.0,,,0.0133319,0.0163,0.0,1.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,13.0,,7.2,,,,3.0,,3.0,,3.0,,29.0,21.0,47.0,1,4.0,65.0,,,,3.0
2022-23,10385600,6,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,,24.0,9.0,33.0,1.0,,3.0,,,,2.0,,,4.0,2.0,,,0.0689035,0.0179,0.0978,1.0,,1.0,,,,,1.0,,89.0,1.0,,,,,13.0,,7.0,,,,1.0,,2.0,,2.0,,32.0,12.0,42.0,1,,53.0,2.0,2.0,,
2022-23,10385600,6,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2022-23,10385600,6,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,2.0,10.0,27.0,37.0,4.0,2.0,9.0,,,,,,,5.0,2.0,,,0.10409,0.0,0.0,2.0,1.0,,,,,,1.0,,90.0,,,,1.0,,10.0,,6.2,,,,6.0,,,,9.0,,17.0,29.0,46.0,0,,55.0,1.0,,,
2022-23,10385600,6,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,,3.0,32.0,35.0,,,3.0,,,,,,1.0,2.0,2.0,,,0.0011594,0.0,0.0,1.0,,,,,,,,,90.0,,3.0,,,,10.0,,6.7,,,,9.0,,,,7.0,,10.0,34.0,44.0,0,1.0,60.0,,1.0,,
2022-23,10385600,6,91,Bournemouth,Away,886532,244085,Siriki Dembélé,siriki-dembele,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,,21.0,10.0,29.0,2.0,,3.0,,,1.0,,,2.0,7.0,5.0,,,0.191999,0.1535,0.0,,,,,,,,1.0,,90.0,,,,,,20.0,,6.6,,,1.0,,5.0,11.0,,2.0,,32.0,11.0,32.0,2,2.0,67.0,2.0,1.0,2.0,2.0
2022-23,10385600,6,91,Bournemouth,Away,964119,447932,Jordan Zemura,jordan-zemura,M,False,,,1.0,13.0,7.0,20.0,,,4.0,,,,,,1.0,2.0,2.0,,,0.0347472,0.0,0.0,,,,,,,,,,45.0,,,,,,12.0,,6.2,,,,2.0,2.0,1.0,,3.0,,16.0,13.0,28.0,0,,46.0,,1.0,1.0,
2022-23,10385600,6,91,Bournemouth,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,2.0,,,0.0325833,0.3151,0.3554,,,1.0,,,,,1.0,,10.0,1.0,,,,,,,7.8,,,,,1.0,,,,,1.0,,1.0,1,1.0,6.0,,,1.0,1.0
2022-23,11077408,7,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,,3.0,7.0,10.0,,5.0,,,,,4.0,,,4.0,8.0,,,0.00174007,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,8.0,,6.1,,,,2.0,,1.0,,,,6.0,12.0,17.0,0,3.0,28.0,,,,1.0
2022-23,11077408,7,91,Bournemouth,Home,84844,69752,Neto,neto,G,False,,1.0,5.0,3.0,13.0,16.0,,,14.0,,,,,,,,,,,0.00057714,0.0,0.0,,,,0.1677,,,,,,90.0,,,,,,11.0,,7.0,3.0,4.0,,,,,1.0,15.0,,11.0,15.0,26.0,0,,40.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,134361,88900,Jack Stephens,jack-stephens,D,False,,,1.0,10.0,34.0,44.0,1.0,1.0,12.0,,,,1.0,,,3.0,1.0,,,0.0134699,0.115,0.0,1.0,,,,,,1.0,,,90.0,,,,,,9.0,,6.2,,,1.0,,,,,4.0,,13.0,40.0,53.0,1,,58.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,190853,156685,Joe Rothwell,joe-rothwell,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,10.0,6.0,16.0,1.0,1.0,4.0,,,,,,1.0,5.0,7.0,,,0.0305028,0.0,0.0,2.0,,,,,,3.0,,,58.0,,,,,,7.0,,7.0,,,,1.0,2.0,,,2.0,,12.0,6.0,18.0,0,4.0,35.0,2.0,1.0,1.0,3.0
2022-23,11077408,7,91,Bournemouth,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,1.0,17.0,18.0,35.0,1.0,2.0,8.0,1.0,,,,,,1.0,5.0,,,0.487357,0.0687,0.1303,,,,,,,1.0,2.0,,90.0,1.0,,,,,9.0,,7.9,,,1.0,2.0,1.0,1.0,,1.0,,24.0,20.0,43.0,2,1.0,55.0,,1.0,1.0,1.0
2022-23,11077408,7,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,7.0,7.0,14.0,4.0,,3.0,,1.0,1.0,1.0,,1.0,7.0,3.0,,,0.0388563,0.7651,0.0924,1.0,,,,,,,2.0,,90.0,2.0,,,,,8.0,,6.8,,,2.0,,2.0,1.0,,,,11.0,7.0,17.0,5,,30.0,3.0,1.0,2.0,
2022-23,11077408,7,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,,,,,,,,,1.0,,,2.0,,,,0.0,0.0,0.0,1.0,,,,,,1.0,,,12.0,,,,,,1.0,,6.3,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,False,,,1.0,10.0,21.0,31.0,1.0,2.0,4.0,,,,,,,4.0,6.0,,,0.0127954,0.0,0.0,1.0,,,,,,2.0,1.0,,85.0,,,,,,9.0,,6.9,,,,2.0,3.0,,,2.0,,12.0,24.0,36.0,0,2.0,50.0,1.0,1.0,1.0,
2022-23,11077408,7,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,4.0,8.0,23.0,30.0,,,7.0,,,,1.0,,,4.0,1.0,,,0.078426,0.0,0.0,3.0,,,,,,3.0,1.0,,85.0,,,,,,10.0,,6.7,,,,4.0,,1.0,,6.0,,10.0,30.0,39.0,0,1.0,49.0,1.0,,,
2022-23,11077408,7,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,0.00906458,0.0392,0.0,1.0,,,,,,,,,18.0,,,,,,2.0,,6.1,,,,,,,,,,1.0,,1.0,1,,4.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,3.0,14.0,16.0,30.0,3.0,,5.0,,,,1.0,,,5.0,1.0,,,0.00761889,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,8.0,,6.3,,,,,1.0,,,6.0,,16.0,20.0,36.0,0,1.0,55.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,875295,244704,Matías Viña,matias-vina,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,91,Bournemouth,Home,892924,424044,Hamed Junior Traorè,hamed-junior-traore,M,False,1.0,,,14.0,4.0,17.0,,,1.0,,1.0,2.0,2.0,,,4.0,4.0,,,0.0746523,0.7063,0.0,,,,,,,,1.0,,72.0,,,,,,19.0,,6.6,,,1.0,1.0,4.0,10.0,,,1.0,27.0,5.0,22.0,3,2.0,46.0,3.0,,2.0,1.0
2022-23,11077408,7,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,,,,4.0,2.0,6.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,0.00109448,0.0253,0.0,,,,,,,2.0,,,32.0,,,,,,5.0,,6.7,,,1.0,,1.0,1.0,,,,6.0,3.0,8.0,1,,17.0,1.0,,1.0,
2022-23,11077408,7,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,0.00216231,0.0,0.0,,,,,,,,,,12.0,,,,,,2.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,4.0,1.0,,,
2022-23,11077408,7,91,Bournemouth,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,True,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,2.87e-05,0.0,0.0,,,,,,,,,,12.0,,,,,,,,6.0,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,,14.0,2.0,16.0,1.0,,4.0,,,1.0,2.0,,1.0,10.0,4.0,,,0.110211,0.0358,0.0,,,,,,,1.0,4.0,,85.0,,,,,,20.0,,6.2,,,,1.0,6.0,3.0,,2.0,,22.0,5.0,24.0,1,4.0,48.0,2.0,,,2.0
2022-23,10385624,8,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,4.0,11.0,15.0,1.0,1.0,4.0,,,,,,1.0,3.0,4.0,,,0.0063156,0.0,0.0,,,,,,,,,,90.0,,,,,,16.0,,6.5,,,,2.0,2.0,,,3.0,,10.0,14.0,24.0,0,2.0,42.0,1.0,,1.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,84844,69752,Neto,neto,G,False,,,7.0,4.0,8.0,12.0,,1.0,18.0,,,,,,,,1.0,,,0.00209176,0.0,0.0,,,,1.1212,4.0,,,,,90.0,,,,,1.0,16.0,1.0,7.8,5.0,6.0,,2.0,,,,23.0,,15.0,13.0,28.0,0,,51.0,,,,
2022-23,10385624,8,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,186809,133845,Emiliano Marcondes,emiliano-marcondes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,257433,128309,Jamal Lowe,jamal-lowe,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.423e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2022-23,10385624,8,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,,10.0,5.0,15.0,2.0,,8.0,,,,,,2.0,7.0,8.0,,,0.0311772,0.1096,0.0541,1.0,,,,,,3.0,,,87.0,1.0,1.0,,,,14.0,,7.0,,,2.0,2.0,5.0,,,2.0,,13.0,11.0,24.0,3,1.0,48.0,1.0,4.0,3.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,,5.0,13.0,18.0,,,6.0,,,,1.0,,1.0,3.0,3.0,,,0.00333333,0.0,0.0,2.0,,,,,,2.0,,,90.0,,2.0,,1.0,,10.0,,6.5,,,,5.0,1.0,,,2.0,,8.0,17.0,25.0,0,1.0,40.0,1.0,1.0,1.0,
2022-23,10385624,8,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,2.0,4.0,6.0,4.0,1.0,4.0,,,,,,1.0,9.0,4.0,,,0.00073383,0.1046,0.0165,2.0,,,,,,1.0,,,89.0,1.0,1.0,,,,7.0,,6.8,,,1.0,,3.0,,,,,4.0,4.0,8.0,2,2.0,24.0,2.0,,1.0,2.0
2022-23,10385624,8,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,4.0,15.0,19.0,,,8.0,,,,3.0,,,5.0,5.0,,,0.00402974,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,7.0,,6.8,,,,2.0,2.0,,,2.0,,6.0,16.0,22.0,0,4.0,38.0,3.0,,1.0,3.0
2022-23,10385624,8,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,,5.0,8.0,13.0,1.0,4.0,2.0,,,1.0,,,1.0,5.0,12.0,,,0.0140154,0.3916,0.6588,2.0,,1.0,,,,1.0,2.0,,89.0,1.0,1.0,,,,10.0,,7.7,,,,3.0,3.0,,,1.0,,10.0,9.0,19.0,2,3.0,40.0,2.0,3.0,2.0,3.0
2022-23,10385624,8,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,3.5e-06,0.0,0.0,,,,,,,,,,11.0,,,,,,2.0,,6.8,,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,0,1.0,6.0,1.0,,1.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,,2.0,13.0,15.0,,,3.0,,,,,,,1.0,,,,0.00029364,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,14.0,,6.6,,,,7.0,,,,3.0,,6.0,20.0,26.0,0,,42.0,,,,
2022-23,10385624,8,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,2.0,13.0,15.0,3.0,3.0,3.0,,,,1.0,,,4.0,4.0,,,0.00313024,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,6.0,,6.5,,,,5.0,,,,3.0,,4.0,17.0,21.0,0,1.0,30.0,,,,
2022-23,10385624,8,91,Bournemouth,Away,886532,244085,Siriki Dembélé,siriki-dembele,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,1.0,9.0,10.0,19.0,1.0,,7.0,,,,,,,4.0,6.0,,,0.0179,0.0939,0.0,1.0,,,,,,,1.0,,80.0,,,,,,10.0,,7.1,,,2.0,2.0,5.0,4.0,,3.0,,16.0,10.0,22.0,2,1.0,42.0,1.0,2.0,3.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,964119,447932,Jordan Zemura,jordan-zemura,M,False,,,,8.0,7.0,15.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,4.0,,,0.554824,0.0,0.0,,1.0,,,,,,5.0,,90.0,,,,,,12.0,,7.6,,,,4.0,1.0,1.0,,1.0,,14.0,9.0,22.0,0,2.0,40.0,1.0,,1.0,2.0
2022-23,10385624,8,91,Bournemouth,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.00135908,0.0482,0.0,,,,,,,,,,10.0,,,,,,,,6.4,,,,,,,,,1.0,1.0,,1.0,1,,3.0,,,,
