season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025124,4,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,False,,,1.0,15.0,12.0,27.0,2.0,1.0,,2.0,,,1.0,3.0,,,9.0,4.0,,,0.0094847,0.0121,,2.0,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,9.0,,,5.9,,,,,2.0,3.0,1.0,,4.0,,18.0,14.0,32.0,,,1,1.0,58.0,,1.0,1.0,
2025-26,14025124,4,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,2.0,,1.0,14.0,2.0,16.0,,,,2.0,,,,1.0,,,3.0,3.0,,,0.0297181,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,9.0,,,6.6,,,,,,4.0,5.0,,1.0,,16.0,3.0,19.0,,,0,1.0,32.0,1.0,,2.0,
2025-26,14025124,4,17,Nottingham_Forest,Away,954061,,Arnaud Kalimuendo,arnaud-kalimuendo,F,True,,,,6.0,2.0,8.0,,2.0,,,,,2.0,,,,1.0,2.0,,,0.00802855,0.1131,,1.0,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,,5.0,,,6.5,,,,,,,1.0,,,,7.0,3.0,10.0,,,2,,16.0,2.0,,,
2025-26,14025124,4,17,Nottingham_Forest,Away,963298,476887,Dilane Bakwa,dilane-bakwa,M,True,,,,4.0,3.0,7.0,,,,2.0,,,,,,,,1.0,,,0.00368841,,,,0.0,,,,,,,,,,,,,30.0,,,,,,,,4.0,,,6.6,,,,,,,3.0,,,,4.0,3.0,7.0,,,0,,13.0,1.0,1.0,,
2025-26,14025124,4,17,Nottingham_Forest,Away,985086,485047,Morato,morato,D,False,,,3.0,12.0,29.0,41.0,,,,4.0,,,,1.0,,,2.0,1.0,,1.0,0.00465323,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,11.0,,,6.3,,,,,3.0,,,,8.0,,15.0,34.0,49.0,,,0,1.0,60.0,2.0,,,1.0
2025-26,14025124,4,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,,,1.0,25.0,37.0,62.0,,2.0,,11.0,,,,2.0,,,6.0,8.0,,,0.0313099,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,16.0,,,6.9,,,,,,4.0,3.0,,4.0,,34.0,37.0,71.0,,,0,2.0,94.0,2.0,3.0,2.0,1.0
2025-26,14025124,4,17,Nottingham_Forest,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,1.0,9.0,1.0,10.0,,,,,,,,,,2.0,2.0,,,,0.0055193,,,,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,,4.0,,,6.4,,,,,,,,,1.0,,9.0,2.0,11.0,,,0,,15.0,1.0,,,
2025-26,14025124,4,17,Nottingham_Forest,Away,1010220,500151,Nicolò Savona,nicolo-savona,D,True,,,1.0,5.0,13.0,18.0,1.0,,,,,,,2.0,,,3.0,4.0,,,0.00338537,,,,0.0,,,,,1.0,1.0,,,,,,,53.0,,,,,,,,9.0,,,6.2,,,,,1.0,,,,2.0,,6.0,15.0,21.0,,,0,3.0,36.0,3.0,1.0,,3.0
2025-26,14025124,4,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025124,4,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,,,9.0,9.0,,,,1.0,,,,,,,,1.0,,,4.236e-05,,,,0.0,,,,,4.0,,,,,,,,37.0,,,,,,,,5.0,,,6.6,,,,,5.0,,,,3.0,,3.0,11.0,14.0,,,0,1.0,25.0,,,,1.0
2025-26,14025160,5,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,5.0,5.0,10.0,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,0.00416824,0.4074,0.2698,,0.0,,,,,,1.0,,,,,,,75.0,1.0,,,,,,,4.0,,,6.0,,,1.0,,2.0,,,,,,9.0,5.0,14.0,,,2,,19.0,,1.0,,
2025-26,14025160,5,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,6.0,5.0,14.0,19.0,,,,3.0,,,,,,,,,,,0.0028645,,,,0.0,,-0.02,1.0,,,,,,,,,,90.0,,,,,,,,5.0,,,6.6,2.0,4.0,,,2.0,,,,11.0,,8.0,16.0,24.0,,,0,,34.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,2.0,50.0,38.0,88.0,3.0,2.0,,6.0,,,2.0,3.0,,,7.0,5.0,,,0.0719007,0.0438,0.0334,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,9.0,,,7.1,,,,,5.0,,4.0,,3.0,1.0,53.0,39.0,92.0,,,3,3.0,127.0,1.0,1.0,,2.0
2025-26,14025160,5,17,Nottingham_Forest,Away,836168,227444,Nikola Milenković,nikola-milenkovic,D,False,,,3.0,31.0,33.0,64.0,2.0,2.0,,2.0,1.0,,,1.0,,,3.0,2.0,,,0.108541,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,3.0,,,7.1,,,,,7.0,,,,4.0,,33.0,34.0,67.0,,,0,,75.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,14.0,4.0,18.0,,,,1.0,,,,,,1.0,1.0,,,,0.0109378,,,,0.0,,,,,,,,,,,,,14.0,,1.0,,,,,,2.0,,,6.8,,,,,,,,,,,14.0,5.0,19.0,,,0,,21.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,2.0,24.0,12.0,36.0,1.0,2.0,,3.0,,,1.0,,,,3.0,3.0,,,0.0533889,0.0841,0.1539,2.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,,9.0,,,6.8,,,,,3.0,1.0,2.0,,2.0,,27.0,13.0,40.0,,,2,,56.0,2.0,1.0,,
2025-26,14025160,5,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,15.0,,15.0,,,,,,,1.0,,,1.0,2.0,,,,0.027172,0.0121,,1.0,0.0,,,,,,2.0,,,,,,,31.0,,,,,,,,7.0,,,6.4,,,,,,,3.0,,,1.0,16.0,,16.0,,,1,,24.0,1.0,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,27.0,23.0,50.0,1.0,,,2.0,,,1.0,,,,1.0,3.0,,,0.0231184,0.0201,,1.0,0.0,,,,,,1.0,,,,,,,76.0,,,,,,,,12.0,,,6.4,,,,,,,4.0,,2.0,,33.0,23.0,56.0,,,1,1.0,68.0,2.0,2.0,,1.0
2025-26,14025160,5,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,False,1.0,,,28.0,24.0,52.0,,2.0,,4.0,,,,2.0,,1.0,4.0,6.0,,,0.0145393,0.1497,0.8441,1.0,0.0,1.0,,,,3.0,,1.0,,,,,,90.0,2.0,,,,,,,15.0,,,7.8,,,1.0,,2.0,1.0,6.0,,3.0,,34.0,24.0,58.0,,,3,2.0,89.0,3.0,2.0,1.0,1.0
2025-26,14025160,5,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,2.0,,,14.0,6.0,20.0,,1.0,,3.0,,,,2.0,,2.0,5.0,4.0,,,0.178562,,,,0.0,,,,,1.0,1.0,,,,,,,76.0,,,,,,,,15.0,,,6.4,,,,,1.0,1.0,4.0,,2.0,,20.0,6.0,26.0,,,0,1.0,42.0,4.0,2.0,,
2025-26,14025160,5,17,Nottingham_Forest,Away,954061,,Arnaud Kalimuendo,arnaud-kalimuendo,F,True,,,,7.0,,7.0,1.0,,,,,1.0,1.0,,,,1.0,,,,0.0124465,0.2377,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,1.0,,,6.0,,,,,,,,,,,8.0,,8.0,,,1,,10.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,963298,476887,Dilane Bakwa,dilane-bakwa,M,False,,,1.0,14.0,7.0,21.0,,,,5.0,,,,1.0,,,6.0,3.0,,,0.00831847,0.0618,0.1059,2.0,0.0,,,,,,1.0,,,,,,,59.0,2.0,1.0,,,,,,11.0,,,6.3,,,,,,4.0,2.0,,1.0,,19.0,7.0,26.0,,,2,,45.0,1.0,2.0,1.0,
2025-26,14025160,5,17,Nottingham_Forest,Away,981619,482973,Igor Jesus,igor-jesus,F,True,,,,3.0,,3.0,2.0,1.0,,,,,,,,,2.0,1.0,,,0.0296923,0.0409,0.0584,,0.0,,,,,,1.0,,,,,,,15.0,1.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,,,1,,4.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,985086,485047,Morato,morato,D,False,,,2.0,29.0,37.0,66.0,2.0,1.0,,5.0,,,,1.0,,,6.0,5.0,,,0.00915618,,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,10.0,,,6.7,,,,,4.0,1.0,,,4.0,,33.0,43.0,76.0,,,0,3.0,88.0,,,1.0,1.0
2025-26,14025160,5,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,2.0,,1.0,56.0,42.0,98.0,1.0,,,9.0,,,1.0,1.0,,,3.0,3.0,,,0.254072,0.0401,,,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,,,,15.0,,,7.5,,,,,3.0,2.0,5.0,,3.0,,64.0,42.0,106.0,,,1,1.0,125.0,2.0,1.0,1.0,1.0
2025-26,14025160,5,17,Nottingham_Forest,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,1170722,575458,Jair,jair-paula,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,4.0,6.0,10.0,2.0,2.0,,1.0,,1.0,,,,,2.0,2.0,,1.0,0.00300372,0.7768,0.2107,,0.0,,,,,,,,,,,,,89.0,1.0,1.0,,,,,,6.0,,,5.7,,,5.0,,1.0,,1.0,,,,6.0,7.0,13.0,,,6,,26.0,2.0,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,1.0,1.0,18.0,19.0,,,,6.0,,,,,,,,,,,0.00187791,,,,0.0,,0.3864,,,,,,,,,,,90.0,,,,,,,,8.0,,1.0,6.8,2.0,2.0,,,1.0,,,,9.0,,7.0,20.0,27.0,,,0,,32.0,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,2.0,40.0,15.0,55.0,,1.0,,3.0,,,,2.0,,,2.0,5.0,,,0.0982853,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,7.0,,,7.0,,,,,1.0,,2.0,,3.0,,43.0,15.0,58.0,,,0,3.0,80.0,2.0,1.0,,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,836168,227444,Nikola Milenković,nikola-milenkovic,D,False,,,4.0,31.0,45.0,76.0,2.0,2.0,,4.0,,,,,,,2.0,2.0,,,0.0217723,0.0236,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,3.0,,,7.0,,,1.0,,4.0,,,,6.0,,34.0,45.0,79.0,,,1,,87.0,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,1.0,33.0,4.0,37.0,,,,1.0,,,2.0,,,,1.0,,,,0.0510693,0.1071,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,5.0,,,6.8,,,1.0,,1.0,,,,3.0,,37.0,4.0,41.0,,,3,,47.0,1.0,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,13.0,2.0,15.0,,,,,,,,,,,1.0,1.0,,,0.0469856,,,,0.0,,,,,,2.0,,,,,,,30.0,,,,,,,,12.0,,,6.8,,,,,,2.0,8.0,,,,15.0,2.0,17.0,,,0,,28.0,1.0,,1.0,
2025-26,14025205,6,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,4.0,25.0,12.0,37.0,,,,,,,,,,,1.0,2.0,,1.0,0.0135564,,,2.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,2.0,,,6.7,,,,,1.0,,,,4.0,,25.0,13.0,38.0,,,0,2.0,43.0,1.0,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,False,3.0,,1.0,22.0,22.0,44.0,3.0,3.0,,2.0,,,,1.0,,1.0,7.0,9.0,,,0.230125,,,2.0,0.0,,,,,,4.0,,,,,,,90.0,,,,,,,,12.0,,,7.1,,,,,1.0,2.0,10.0,,1.0,,23.0,23.0,46.0,,,0,3.0,83.0,2.0,1.0,2.0,3.0
2025-26,14025205,6,17,Nottingham_Forest,Home,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,,15.0,4.0,19.0,2.0,,,1.0,,,1.0,1.0,,1.0,5.0,3.0,,,0.0125635,0.0548,,1.0,0.0,,,,,,,,,,,,,60.0,,,,,,,,12.0,,,6.3,,,,,,2.0,2.0,,,,19.0,6.0,25.0,,,1,1.0,39.0,3.0,,2.0,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,954061,,Arnaud Kalimuendo,arnaud-kalimuendo,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00222609,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,,0,,2.0,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,963298,476887,Dilane Bakwa,dilane-bakwa,M,False,2.0,,,22.0,8.0,30.0,1.0,,,4.0,,,,1.0,,1.0,9.0,2.0,,,0.229245,0.0746,0.0749,1.0,0.0,,,,,,3.0,,,,,,,72.0,1.0,,,,,,,19.0,,,6.4,,,,,1.0,6.0,7.0,,1.0,,27.0,9.0,36.0,,,1,,61.0,2.0,1.0,1.0,
2025-26,14025205,6,17,Nottingham_Forest,Home,981619,482973,Igor Jesus,igor-jesus,F,True,,,,7.0,2.0,9.0,,3.0,,3.0,,,1.0,1.0,,,1.0,3.0,,,0.00573164,0.1971,0.6201,,0.0,,,,,,,,,,,,,30.0,1.0,,,,,,,2.0,,,6.8,,,,,1.0,,,,,,9.0,2.0,11.0,,,2,,15.0,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,985086,485047,Morato,morato,D,False,,,7.0,28.0,41.0,69.0,1.0,2.0,,8.0,,,,,,,1.0,4.0,,,0.00853062,0.0349,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,6.0,,,7.3,,,1.0,,5.0,1.0,,,8.0,,31.0,43.0,74.0,,,1,1.0,84.0,1.0,,1.0,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,,,3.0,48.0,21.0,69.0,1.0,2.0,,9.0,,,1.0,,,,3.0,8.0,,,0.0344746,0.1783,0.0588,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,13.0,,,7.2,,,2.0,,2.0,,2.0,,3.0,,55.0,23.0,78.0,,,4,4.0,101.0,2.0,2.0,,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,1003334,432714,James McAtee,james-mcatee,M,False,,,,18.0,7.0,25.0,1.0,,,3.0,,,1.0,1.0,,,3.0,3.0,,,0.0363586,0.0151,,1.0,0.0,,,,,,,,,,,,,60.0,,,,,,,,3.0,,,6.7,,,,,1.0,1.0,3.0,,,,18.0,7.0,25.0,,,1,1.0,34.0,,1.0,1.0,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,3.0,,,6.0,,6.0,,,,1.0,1.0,,,,,,2.0,2.0,,,0.344039,0.2163,0.7283,1.0,0.0,,,,,,4.0,,,,,,,18.0,2.0,,,,,,,8.0,,,7.6,,,,,,2.0,7.0,,,,6.0,2.0,8.0,,,2,1.0,23.0,1.0,,1.0,1.0
2025-26,14025205,6,17,Nottingham_Forest,Home,1170722,575458,Jair,jair-paula,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,4.0,2.0,6.0,3.0,2.0,,1.0,,,,1.0,,1.0,7.0,3.0,,,0.00153425,,,2.0,0.0,,,,,,,,,,,,,64.0,,,,,,,,10.0,,,6.2,,,,,1.0,,,,,1.0,6.0,5.0,11.0,,,0,,19.0,4.0,1.0,,
2025-26,14025229,7,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,6.0,2.0,12.0,14.0,,,,8.0,,,,,,,,,,,0.00015303,,,,0.0,,1.8432,,,,,,,,,,,90.0,,,,,1.0,,,15.0,,,8.7,6.0,7.0,,,,,,,21.0,,11.0,18.0,29.0,,,0,,41.0,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,836168,227444,Nikola Milenković,nikola-milenkovic,D,False,,,1.0,8.0,30.0,38.0,,2.0,,4.0,,,,,,1.0,2.0,4.0,,,0.00300243,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,5.0,,,6.4,,,,,8.0,,,,3.0,,10.0,31.0,41.0,,,0,1.0,58.0,1.0,1.0,,1.0
2025-26,14025229,7,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,False,,,,9.0,18.0,27.0,,2.0,,2.0,,,,,,2.0,4.0,2.0,,,0.00410424,0.0708,0.0222,2.0,0.0,,,,,,,,,,,,,64.0,1.0,1.0,,,,,,4.0,,,6.4,,,,,4.0,,,,1.0,,11.0,18.0,29.0,,,1,,39.0,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,2.0,18.0,24.0,42.0,3.0,2.0,,8.0,,,,2.0,,1.0,7.0,6.0,,,0.100429,0.1292,0.1155,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,14.0,,,7.0,,,1.0,,4.0,2.0,2.0,,4.0,,26.0,24.0,50.0,,,2,,72.0,3.0,4.0,1.0,
2025-26,14025229,7,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,8.0,1.0,9.0,2.0,,,1.0,,,,,,,4.0,3.0,,,0.0134898,0.0675,0.0664,,0.0,,,,,1.0,,,,,,,,26.0,1.0,,,,,,,4.0,,,6.7,,,,,,5.0,1.0,,,,8.0,1.0,9.0,,,1,,19.0,1.0,,3.0,
2025-26,14025229,7,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,False,,,2.0,10.0,26.0,36.0,1.0,1.0,,6.0,,,,1.0,,1.0,4.0,8.0,,,0.00701214,0.0313,0.05,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,15.0,,,7.1,,,,,2.0,2.0,5.0,,3.0,,13.0,29.0,42.0,,,1,4.0,70.0,1.0,1.0,2.0,2.0
2025-26,14025229,7,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,1.0,,,6.0,6.0,12.0,1.0,1.0,,5.0,,,,,,2.0,6.0,6.0,,,0.0572771,,,2.0,0.0,,,,,1.0,2.0,,,,,,,65.0,,,,,,,,4.0,,,6.9,,,,,,3.0,1.0,,,,6.0,7.0,13.0,,,0,1.0,24.0,,2.0,2.0,1.0
2025-26,14025229,7,17,Nottingham_Forest,Away,963298,476887,Dilane Bakwa,dilane-bakwa,M,True,,,,10.0,1.0,11.0,,,,,,,,,,,,,,,0.0281151,,,,0.0,,,,,,1.0,,,,,,,13.0,,,,,,,,3.0,,,6.4,,,,,,,1.0,,,,12.0,1.0,13.0,,,0,,15.0,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,981619,482973,Igor Jesus,igor-jesus,F,True,,,,3.0,1.0,4.0,,1.0,,1.0,,,,,,,1.0,4.0,,,0.00047378,,,1.0,0.0,,,,,,,,,,,,,26.0,,,,,,,,5.0,,,6.7,,,,,2.0,,,,,,6.0,2.0,8.0,,,0,2.0,14.0,,1.0,,1.0
2025-26,14025229,7,17,Nottingham_Forest,Away,985086,485047,Morato,morato,D,False,,,3.0,10.0,29.0,39.0,,1.0,,4.0,,,,,,,1.0,3.0,,1.0,0.00983392,,,1.0,0.0,,,,,2.0,,,,,,,,77.0,,1.0,,,,,,7.0,,,7.0,,,,,10.0,,,,6.0,,14.0,31.0,45.0,,,0,1.0,69.0,1.0,1.0,,
2025-26,14025229,7,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,5.0,27.0,32.0,59.0,1.0,,,8.0,,,,1.0,,,5.0,10.0,,,0.030936,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,1.0,,,,13.0,,,6.9,,,,,,4.0,1.0,,8.0,,33.0,36.0,69.0,,,0,2.0,87.0,2.0,5.0,3.0,1.0
2025-26,14025229,7,17,Nottingham_Forest,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,1010220,500151,Nicolò Savona,nicolo-savona,D,False,,,,13.0,16.0,29.0,1.0,,,6.0,,,,,,1.0,4.0,1.0,,,0.0351041,,,2.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,13.0,,,6.3,,,,,1.0,1.0,2.0,,1.0,,15.0,21.0,36.0,,,0,,51.0,1.0,,1.0,
2025-26,14025229,7,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,,,,6.0,3.0,9.0,,,,1.0,,,,,,2.0,2.0,,,,0.0131959,,,,0.0,,,,,,,,,,,,,25.0,,,,,,,,6.0,,,6.4,,,,,,,1.0,,,1.0,7.0,3.0,10.0,,,0,,18.0,2.0,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,1170722,575458,Jair,jair-paula,D,False,,,1.0,6.0,31.0,37.0,,1.0,,1.0,,,,,,,,4.0,,,0.0014743,,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,11.0,,,6.6,,,,,6.0,1.0,,,4.0,,11.0,36.0,47.0,,,0,2.0,61.0,,,1.0,2.0
2025-26,14025229,7,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025245,8,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2025-26,14025245,8,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,2.0,1.0,1.0,8.0,9.0,,1.0,,7.0,,,,,,,,1.0,1.0,,0.00019012,,,,0.0,,-0.8425,,,,,,,,,,,90.0,,,,,,,,15.0,,1.0,5.1,2.0,3.0,,,2.0,,,2.0,14.0,,10.0,13.0,23.0,,,0,,33.0,,,,
