playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
573062,Martial Godo,Forward,Fulham U21,12971,Cote d’Ivoire,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490146,Jay Stansfield,Forward,Birmingham City,41,England,2022-23,0.0264,0.0,,,,8.0,3.0,1.0,11.0,20.0,,,1.0,,,86.0,1.0,,6.0,1.0,9.0,,,1.5201,,1.0,2.0,,,1.0,0.0,7.0,,12.0,7.0,3.0,,5.0,2.0,6.0,,0.0,,20.0,1.0,20.0,,,,,3.0,,40.0,,3.0,4.0,,0.0,3.0,3.0,6.0,,,,,,,,,,,,,1.0,,7.0,,1.0,5.0,3.0,,,,,,2.0,,1.0,1.0,1.0,5.0,1.0,1.0,,0.2509,2.0,2.0,,2.0,3.0,,,2.0,,,,3.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
450070,Crysencio Summerville,Forward,West Ham United,21,Netherlands,2022-23,1.1068,0.0,,30.0,,76.0,28.0,12.0,87.0,393.0,,,22.0,,,1416.0,100.0,3.0,33.0,95.0,299.0,,2.0,30.1949,,8.0,38.0,83.0,,41.0,2.0,209.0,,123.0,90.0,28.0,,213.0,35.0,187.0,5.0,0.0,,388.0,9.0,209.0,20.0,24.0,,,64.0,7.0,725.0,,5.0,95.0,,4.0,11.0,18.0,109.0,2.0,40.0,9.0,2.8952,18.0,2.0,20.0,4.0,2.0,2.0,4.0,4.0,17.0,,73.0,,14.0,92.0,18.0,2.0,10.0,1.0,22.0,,58.0,9.0,2.0,22.0,13.0,123.0,5.0,14.0,1.0,2.8445,11.0,3.0,1.0,9.0,12.0,8.0,3.0,16.0,1.0,1.0,1.0,12.0,3.0,8.0,3.0,8.0,,,2.0,,,,,,,3.0,,,1.0,,,,,,,
221399,Jack Harrison,Forward,Leeds United,2,England,2022-23,5.0536,0.0,,41.0,,226.0,36.0,34.0,271.0,933.0,,,47.0,2.0,,2725.0,134.0,5.0,100.0,129.0,638.0,,3.0,48.5789,2.0,22.0,55.0,223.0,,37.0,0.0,371.0,,311.0,174.0,36.0,,507.0,50.0,324.0,5.0,0.0,,908.0,27.0,636.0,17.0,51.0,,,185.0,24.0,1706.0,23.0,15.0,202.0,,2.0,45.0,49.0,237.0,22.0,76.0,14.0,4.0655,27.0,7.0,25.0,5.0,1.0,47.0,6.0,6.0,42.0,,88.0,,48.0,195.0,45.0,4.0,24.0,3.0,57.0,,118.0,13.0,2.0,38.0,22.0,214.0,23.0,26.0,1.0,4.7202,12.0,8.0,4.0,17.0,82.0,3.0,3.0,2.0,3.0,1.0,3.0,139.0,3.0,9.0,2.0,9.0,,,3.0,1.0,20.0,3.0,3.0,38.0,0.1347,68.0,,,,,,,,,,
106617,Patrick Bamford,Forward,Leeds United,2,England,2022-23,0.8562,0.0,,9.0,,95.0,28.0,18.0,98.0,326.0,,,79.0,,,1521.0,83.0,3.0,17.0,47.0,228.0,,2.0,27.3945,,13.0,31.0,55.0,,27.0,0.0,204.0,,86.0,50.0,28.0,,144.0,28.0,125.0,36.0,0.0,,289.0,10.0,200.0,6.0,11.0,,,79.0,,605.0,1.0,2.0,84.0,,3.0,3.0,17.0,121.0,,60.0,17.0,4.8791,36.0,2.0,17.0,4.0,2.0,,10.0,10.0,43.0,,88.0,,10.0,78.0,7.0,2.0,3.0,1.0,19.0,2.0,40.0,19.0,5.0,25.0,5.0,106.0,16.0,11.0,2.0,8.3788,14.0,,1.0,21.0,5.0,18.0,4.0,10.0,3.0,,3.0,5.0,4.0,10.0,1.0,10.0,,,11.0,,,1.0,1.0,,0.0569,,2.0,,,,,,,,,
496228,Sonny Perkins,Forward,Leyton Orient,85,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80954,Rodrigo,Forward,Leeds United,2,Spain,2022-23,1.297,0.0,,24.0,,124.0,31.0,23.0,142.0,517.0,,,100.0,,,1943.0,81.0,3.0,21.0,47.0,352.0,,3.0,36.6677,2.0,21.0,43.0,85.0,,11.0,0.0,226.0,,105.0,66.0,31.0,,194.0,40.0,126.0,34.0,0.0,,471.0,21.0,258.0,10.0,12.0,,,149.0,23.0,845.0,7.0,4.0,188.0,,6.0,18.0,33.0,145.0,7.0,42.0,27.0,6.9409,47.0,1.0,18.0,13.0,8.0,7.0,11.0,11.0,66.0,,114.0,,15.0,79.0,12.0,5.0,14.0,9.0,15.0,3.0,39.0,20.0,4.0,29.0,6.0,178.0,16.0,20.0,1.0,8.0485,20.0,1.0,4.0,28.0,14.0,10.0,7.0,8.0,3.0,,3.0,14.0,7.0,13.0,1.0,13.0,,,4.0,,,2.0,2.0,,0.1454,2.0,1.0,1.0,,,,,,,,
224995,Luis Sinisterra,Forward,Bournemouth,91,Colombia,2022-23,0.8783,1.0,,21.0,,55.0,19.0,13.0,61.0,329.0,,,36.0,,,875.0,70.0,4.0,19.0,52.0,259.0,,2.0,15.501,,2.0,23.0,118.0,,12.0,1.0,150.0,,73.0,65.0,19.0,,185.0,19.0,114.0,18.0,0.0,,329.0,5.0,124.0,14.0,19.0,,,39.0,9.0,523.0,3.0,4.0,85.0,,1.0,6.0,18.0,80.0,2.0,30.0,11.0,2.409,22.0,,10.0,5.0,1.0,2.0,5.0,5.0,18.0,1.0,36.0,,9.0,62.0,10.0,4.0,7.0,1.0,17.0,1.0,40.0,11.0,1.0,14.0,8.0,99.0,12.0,10.0,,3.6942,6.0,2.0,2.0,17.0,5.0,5.0,3.0,6.0,1.0,,1.0,5.0,3.0,3.0,3.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,1.0,
463067,Georginio Rutter,Forward,Brighton and Hove Albion,36,France,2022-23,0.2154,0.0,,10.0,,30.0,11.0,1.0,30.0,61.0,,,20.0,,,264.0,36.0,1.0,10.0,25.0,30.0,,,6.7597,,3.0,9.0,17.0,,6.0,0.0,80.0,,23.0,7.0,11.0,,26.0,8.0,60.0,11.0,0.0,,59.0,5.0,76.0,9.0,9.0,,,12.0,1.0,154.0,,,5.0,,0.0,,6.0,44.0,,9.0,,,2.0,1.0,4.0,,,,,,9.0,,21.0,,3.0,35.0,5.0,,1.0,,13.0,,27.0,2.0,,5.0,3.0,9.0,1.0,2.0,,0.3885,2.0,3.0,1.0,1.0,,1.0,1.0,10.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
492859,Wilfried Gnonto,Forward,Leeds United,2,Italy,2022-23,2.1855,0.0,,27.0,,92.0,24.0,14.0,104.0,453.0,,,26.0,1.0,,1348.0,96.0,2.0,58.0,88.0,346.0,,2.0,23.7039,,3.0,28.0,143.0,,39.0,0.0,224.0,,108.0,82.0,24.0,,256.0,26.0,198.0,8.0,0.0,,443.0,16.0,241.0,17.0,22.0,,,56.0,3.0,794.0,13.0,9.0,101.0,,7.0,12.0,30.0,128.0,8.0,44.0,8.0,1.8761,14.0,4.0,22.0,2.0,1.0,8.0,5.0,5.0,18.0,,46.0,,18.0,110.0,23.0,1.0,10.0,1.0,43.0,,62.0,6.0,1.0,28.0,5.0,146.0,7.0,15.0,,1.854,8.0,7.0,4.0,9.0,31.0,3.0,4.0,10.0,1.0,,1.0,34.0,4.0,4.0,1.0,4.0,1.0,,1.0,,,,,3.0,,10.0,,,,,,,,,,
462635,Joe Gelhardt,Forward,Leeds United,2,England,2022-23,0.4205,0.0,,5.0,,20.0,15.0,1.0,21.0,64.0,,,16.0,,,201.0,19.0,2.0,9.0,14.0,43.0,,1.0,2.7357,,4.0,3.0,15.0,,8.0,0.0,53.0,,13.0,9.0,15.0,,32.0,1.0,37.0,5.0,0.0,,61.0,2.0,47.0,2.0,1.0,,,21.0,,132.0,,1.0,11.0,,1.0,1.0,6.0,34.0,,4.0,2.0,0.6764,6.0,2.0,4.0,,,,2.0,2.0,11.0,,14.0,,,23.0,5.0,,3.0,,7.0,,14.0,4.0,,6.0,,15.0,2.0,2.0,,0.8424,4.0,,1.0,3.0,1.0,,2.0,14.0,,,,1.0,2.0,2.0,,2.0,,,2.0,,,1.0,1.0,,0.0512,,,,,,,,,,,
248937,Sam Greenwood,Forward,Leeds United,2,England,2022-23,1.0665,0.0,,15.0,,30.0,18.0,3.0,53.0,141.0,,,8.0,,,412.0,22.0,1.0,10.0,21.0,82.0,,1.0,8.457,1.0,,11.0,30.0,,3.0,0.0,64.0,,61.0,31.0,18.0,,74.0,10.0,56.0,1.0,0.0,,136.0,3.0,96.0,7.0,3.0,,,36.0,6.0,269.0,1.0,10.0,32.0,,1.0,23.0,11.0,42.0,,12.0,2.0,0.7006,7.0,2.0,2.0,1.0,0.0,18.0,,,7.0,,5.0,,11.0,35.0,8.0,1.0,8.0,1.0,4.0,,11.0,5.0,2.0,11.0,1.0,14.0,2.0,10.0,,0.9014,5.0,,,,7.0,,3.0,15.0,1.0,1.0,1.0,25.0,3.0,2.0,,2.0,,,,,15.0,5.0,5.0,11.0,0.486,26.0,,,,,,,,,,
565297,Mateo Joseph,Forward,Leeds United,2,Spain,2022-23,0.0004,0.0,,,,1.0,3.0,,1.0,3.0,,,,,,24.0,,,1.0,,2.0,,,0.3056,,1.0,,1.0,,,0.0,4.0,,,,3.0,,2.0,,4.0,,0.0,,3.0,,6.0,,,,,1.0,,13.0,,,,,0.0,,,4.0,,,1.0,0.1864,1.0,,,,,,1.0,1.0,,,2.0,,,4.0,1.0,,,,1.0,,4.0,,,,,1.0,,,,0.1154,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
101668,Jamie Vardy,Forward,Leicester City,13,England,2022-23,0.663,0.0,,9.0,,114.0,37.0,19.0,119.0,255.0,,,125.0,,,1851.0,75.0,13.0,23.0,28.0,129.0,,2.0,30.7283,,30.0,38.0,55.0,,7.0,0.0,210.0,,69.0,41.0,37.0,,82.0,25.0,85.0,47.0,0.0,,232.0,13.0,190.0,5.0,12.0,,,64.0,7.0,469.0,,2.0,55.0,,1.0,5.0,18.0,135.0,1.0,43.0,15.0,5.1103,25.0,4.0,13.0,3.0,2.0,1.0,11.0,11.0,78.0,,77.0,,10.0,57.0,14.0,1.0,4.0,1.0,14.0,,30.0,10.0,3.0,21.0,2.0,67.0,13.0,13.0,1.0,6.6868,3.0,1.0,3.0,3.0,6.0,29.0,,18.0,1.0,,1.0,6.0,,3.0,2.0,3.0,1.0,,8.0,1.0,,,,,,,1.0,,2.0,,,,,,,
173515,Kelechi Iheanacho,Forward,Celtic,61,Nigeria,2022-23,1.7993,0.0,,7.0,,62.0,28.0,11.0,71.0,305.0,,,46.0,,,1121.0,47.0,4.0,20.0,32.0,226.0,,1.0,20.857,,8.0,23.0,49.0,,5.0,0.0,156.0,,59.0,30.0,28.0,,174.0,19.0,110.0,15.0,0.0,,298.0,6.0,176.0,2.0,20.0,,,83.0,8.0,521.0,2.0,2.0,60.0,,0.0,9.0,18.0,109.0,,38.0,14.0,5.236,33.0,5.0,17.0,5.0,3.0,,8.0,8.0,31.0,,61.0,,17.0,78.0,8.0,2.0,5.0,4.0,17.0,1.0,53.0,19.0,1.0,18.0,,114.0,10.0,2.0,,7.2933,6.0,2.0,4.0,14.0,6.0,12.0,1.0,17.0,1.0,,1.0,6.0,1.0,5.0,,5.0,,,3.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,
168580,Ayoze Pérez,Forward,Villarreal,449,Spain,2022-23,0.5766,0.0,,11.0,,36.0,8.0,3.0,37.0,152.0,,,6.0,,,380.0,31.0,,17.0,29.0,111.0,,,3.6265,,2.0,5.0,26.0,,12.0,0.0,77.0,,43.0,35.0,8.0,,70.0,5.0,71.0,2.0,0.0,,151.0,7.0,89.0,8.0,6.0,,,37.0,4.0,271.0,1.0,1.0,47.0,,0.0,1.0,7.0,46.0,,13.0,2.0,0.4277,6.0,1.0,8.0,,,2.0,1.0,1.0,4.0,,19.0,,10.0,42.0,6.0,,3.0,,12.0,,23.0,4.0,,7.0,2.0,46.0,2.0,4.0,,1.1465,2.0,1.0,5.0,4.0,5.0,,1.0,5.0,1.0,,1.0,15.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,9.0,,11.0,,,,,,,,,,
245419,Patson Daka,Forward,Leicester City,13,Zambia,2022-23,1.6992,0.0,,14.0,,85.0,30.0,13.0,88.0,275.0,,,71.0,,,1180.0,62.0,8.0,23.0,36.0,181.0,,2.0,18.7578,,7.0,24.0,67.0,,15.0,0.0,167.0,,71.0,36.0,30.0,,120.0,16.0,96.0,26.0,0.0,,256.0,4.0,173.0,8.0,7.0,,,42.0,6.0,483.0,7.0,3.0,68.0,,2.0,3.0,16.0,105.0,1.0,36.0,16.0,4.2801,23.0,4.0,16.0,4.0,2.0,1.0,10.0,10.0,45.0,,61.0,,13.0,60.0,12.0,2.0,6.0,1.0,8.0,,27.0,7.0,2.0,23.0,7.0,95.0,11.0,17.0,2.0,3.7276,7.0,,5.0,10.0,7.0,7.0,2.0,17.0,2.0,3.0,2.0,7.0,2.0,5.0,3.0,5.0,,,2.0,,,,,,,,,,1.0,,,,,,,
225295,Tetê,Forward,Panathinaikos,264,Brazil,2022-23,0.3203,0.0,,14.0,,48.0,13.0,9.0,54.0,236.0,,,17.0,,,739.0,56.0,4.0,19.0,51.0,170.0,,,11.2309,1.0,2.0,15.0,15.0,,17.0,1.0,109.0,,42.0,52.0,13.0,,107.0,11.0,92.0,5.0,0.0,,222.0,4.0,115.0,8.0,20.0,,,116.0,12.0,392.0,,4.0,79.0,,0.0,6.0,15.0,53.0,1.0,10.0,2.0,0.7115,11.0,,5.0,1.0,1.0,4.0,1.0,1.0,12.0,,33.0,,6.0,41.0,9.0,0.0,6.0,1.0,10.0,,23.0,9.0,,3.0,2.0,63.0,9.0,2.0,,1.7542,4.0,1.0,1.0,2.0,12.0,4.0,3.0,4.0,,,,15.0,3.0,1.0,,1.0,,,1.0,,3.0,,,3.0,,6.0,,,,,,,,,,
244731,Luis Díaz,Forward,Liverpool,14,Colombia,2022-23,1.3209,0.0,,17.0,,76.0,17.0,11.0,77.0,446.0,,,32.0,2.0,,997.0,84.0,,23.0,76.0,352.0,,1.0,13.2612,,1.0,11.0,193.0,,24.0,1.0,196.0,,80.0,50.0,17.0,,280.0,11.0,164.0,8.0,0.0,,445.0,11.0,181.0,11.0,35.0,,,46.0,17.0,714.0,6.0,1.0,90.0,,2.0,1.0,16.0,112.0,1.0,35.0,8.0,2.509,20.0,2.0,13.0,4.0,0.0,1.0,3.0,3.0,24.0,,85.0,,11.0,88.0,8.0,4.0,6.0,,25.0,2.0,62.0,12.0,,20.0,6.0,127.0,6.0,9.0,2.0,2.6416,7.0,3.0,,10.0,7.0,3.0,,6.0,1.0,,1.0,7.0,,7.0,2.0,7.0,,,2.0,2.0,,,,,,1.0,,,,,,,,,,
92217,Roberto Firmino,Forward,Liverpool,14,Brazil,2022-23,2.1581,0.0,,17.0,,104.0,25.0,13.0,110.0,546.0,,,46.0,,,1212.0,51.0,1.0,37.0,36.0,429.0,,1.0,23.218,,2.0,17.0,127.0,,6.0,0.0,140.0,,150.0,64.0,25.0,,299.0,16.0,94.0,15.0,0.0,,536.0,10.0,195.0,12.0,13.0,,,145.0,7.0,781.0,6.0,1.0,139.0,,0.0,6.0,27.0,89.0,2.0,38.0,25.0,8.6894,31.0,4.0,15.0,11.0,2.0,2.0,13.0,13.0,31.0,,90.0,,17.0,58.0,15.0,9.0,5.0,2.0,10.0,2.0,33.0,6.0,1.0,9.0,7.0,124.0,10.0,4.0,1.0,5.493,8.0,2.0,8.0,19.0,10.0,5.0,2.0,12.0,1.0,,1.0,10.0,2.0,6.0,7.0,6.0,,,4.0,,,,,,,,,,,,,,,,,
447203,Darwin Núñez,Forward,Liverpool,14,Uruguay,2022-23,2.8066,1.0,,11.0,,115.0,29.0,19.0,122.0,371.0,,,87.0,,,1699.0,83.0,,32.0,47.0,233.0,,2.0,28.3258,1.0,12.0,22.0,151.0,,17.0,3.0,215.0,,76.0,44.0,29.0,,190.0,22.0,128.0,36.0,1.0,,368.0,14.0,237.0,5.0,19.0,,,44.0,16.0,692.0,8.0,3.0,60.0,,1.0,7.0,17.0,132.0,1.0,58.0,37.0,9.7061,71.0,3.0,27.0,9.0,4.0,1.0,21.0,21.0,51.0,,157.0,,25.0,81.0,10.0,5.0,6.0,2.0,19.0,3.0,46.0,34.0,,25.0,3.0,100.0,13.0,13.0,3.0,11.444,13.0,7.0,2.0,12.0,17.0,17.0,6.0,10.0,7.0,,7.0,17.0,6.0,7.0,4.0,7.0,,,2.0,5.0,,,,,,1.0,,,1.0,,,,,,,
118748,Mohamed Salah,Forward,Liverpool,14,Egypt,2022-23,7.171,0.0,,21.0,,228.0,38.0,37.0,245.0,1120.0,,,38.0,9.0,,3294.0,114.0,3.0,61.0,106.0,852.0,,1.0,50.1387,,4.0,45.0,90.0,,33.0,7.0,328.0,,266.0,100.0,38.0,,644.0,42.0,290.0,8.0,0.0,,1107.0,41.0,555.0,12.0,52.0,,,414.0,23.0,1791.0,17.0,2.0,241.0,,2.0,17.0,27.0,214.0,10.0,84.0,47.0,17.3889,97.0,12.0,35.0,19.0,8.0,10.0,23.0,23.0,30.0,,331.0,,53.0,184.0,21.0,11.0,9.0,13.0,72.0,1.0,152.0,50.0,,20.0,6.0,350.0,8.0,6.0,4.0,21.5173,28.0,10.0,14.0,30.0,28.0,22.0,6.0,1.0,5.0,,5.0,28.0,6.0,22.0,5.0,22.0,1.0,,1.0,4.0,,2.0,2.0,,0.1831,,4.0,2.0,,,,,,,,
243298,Cody Gakpo,Forward,Liverpool,14,Netherlands,2022-23,1.8856,0.0,,26.0,,76.0,21.0,17.0,80.0,371.0,,,50.0,2.0,,1465.0,108.0,2.0,23.0,82.0,284.0,,,17.2726,,2.0,19.0,101.0,,33.0,1.0,230.0,,111.0,57.0,21.0,,210.0,17.0,180.0,26.0,0.0,,367.0,8.0,192.0,15.0,23.0,,,72.0,7.0,670.0,1.0,1.0,82.0,,0.0,4.0,14.0,122.0,1.0,39.0,13.0,5.3071,27.0,2.0,11.0,7.0,4.0,1.0,5.0,5.0,24.0,,82.0,,21.0,98.0,12.0,3.0,11.0,3.0,13.0,,49.0,14.0,1.0,26.0,4.0,87.0,11.0,14.0,2.0,6.1997,12.0,1.0,3.0,9.0,13.0,8.0,3.0,4.0,1.0,1.0,1.0,16.0,3.0,9.0,4.0,9.0,,,,,,,,3.0,,4.0,,,1.0,1.0,,,,,,
194634,Diogo Jota,Forward,Liverpool,14,Portugal,2022-23,1.7039,0.0,,23.0,,84.0,22.0,12.0,90.0,373.0,,,44.0,1.0,,1131.0,71.0,3.0,19.0,53.0,280.0,,1.0,17.2562,,9.0,19.0,123.0,,15.0,1.0,181.0,,98.0,60.0,22.0,,186.0,16.0,137.0,18.0,0.0,,371.0,7.0,173.0,15.0,15.0,,,53.0,3.0,595.0,,2.0,100.0,,2.0,6.0,25.0,110.0,3.0,29.0,11.0,4.675,27.0,4.0,14.0,7.0,4.0,3.0,3.0,3.0,26.0,,82.0,,13.0,84.0,5.0,3.0,8.0,2.0,21.0,1.0,40.0,16.0,,19.0,3.0,99.0,10.0,9.0,,6.3809,8.0,4.0,3.0,16.0,5.0,3.0,1.0,10.0,1.0,,1.0,5.0,1.0,7.0,4.0,7.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
496208,Ben Gannon-Doak,Forward,Bournemouth,91,Scotland,2022-23,0.0036,0.0,,3.0,,3.0,2.0,,4.0,14.0,,,,,,24.0,4.0,,2.0,4.0,10.0,,,0.45,,,1.0,7.0,,1.0,0.0,8.0,,4.0,5.0,2.0,,6.0,1.0,8.0,,0.0,,14.0,2.0,9.0,2.0,,,,2.0,,24.0,,,4.0,,0.0,1.0,,4.0,,,,,,,,,,,,,,,2.0,,,4.0,1.0,,1.0,,4.0,,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223094,Erling Haaland,Forward,Manchester City,43,Norway,2022-23,3.1304,0.0,,3.0,,120.0,35.0,33.0,121.0,480.0,,,100.0,6.0,,2776.0,88.0,5.0,29.0,38.0,357.0,,2.0,20.8687,,14.0,26.0,98.0,,24.0,10.0,217.0,,78.0,37.0,35.0,,225.0,21.0,117.0,50.0,0.0,,437.0,24.0,238.0,2.0,11.0,,,144.0,2.0,830.0,1.0,,134.0,,5.0,1.0,23.0,129.0,,66.0,60.0,25.3423,107.0,8.0,28.0,36.0,14.0,,21.0,21.0,50.0,,227.0,,22.0,79.0,8.0,22.0,1.0,23.0,18.0,7.0,44.0,47.0,4.0,31.0,3.0,160.0,12.0,6.0,,28.5005,16.0,3.0,4.0,25.0,12.0,8.0,1.0,2.0,3.0,1.0,3.0,12.0,1.0,15.0,6.0,15.0,1.0,,8.0,5.0,,,,,,1.0,7.0,7.0,1.0,,,,,,,
461358,Julián Alvarez,Forward,Atlético de Madrid,175,Argentina,2022-23,1.6192,0.0,,26.0,,75.0,31.0,13.0,81.0,469.0,,,31.0,3.0,,1453.0,69.0,,30.0,61.0,370.0,,2.0,15.9731,,5.0,16.0,134.0,,14.0,2.0,172.0,,69.0,44.0,31.0,,272.0,16.0,141.0,8.0,0.0,,456.0,20.0,175.0,16.0,21.0,,,133.0,18.0,721.0,4.0,2.0,119.0,,0.0,6.0,17.0,103.0,3.0,42.0,22.0,7.1528,34.0,,14.0,9.0,3.0,3.0,7.0,7.0,23.0,,97.0,,18.0,80.0,13.0,6.0,10.0,1.0,14.0,,38.0,12.0,,21.0,2.0,133.0,5.0,5.0,1.0,7.3706,13.0,1.0,7.0,19.0,19.0,3.0,3.0,18.0,6.0,,6.0,23.0,3.0,10.0,8.0,10.0,,,3.0,1.0,,,,3.0,,4.0,1.0,1.0,1.0,,,,,,,
103025,Riyad Mahrez,Forward,Manchester City,43,Algeria,2022-23,5.2807,0.0,,30.0,,123.0,30.0,22.0,136.0,1033.0,,,23.0,3.0,,1923.0,108.0,2.0,44.0,99.0,861.0,,2.0,18.9143,,2.0,23.0,37.0,,42.0,2.0,218.0,,140.0,82.0,30.0,,670.0,21.0,195.0,9.0,0.0,,990.0,29.0,301.0,14.0,27.0,,,488.0,36.0,1483.0,35.0,4.0,253.0,,2.0,13.0,25.0,110.0,10.0,39.0,13.0,3.9671,28.0,10.0,13.0,5.0,1.0,26.0,4.0,4.0,14.0,,116.0,,41.0,96.0,26.0,4.0,16.0,3.0,27.0,,54.0,15.0,1.0,16.0,9.0,368.0,11.0,8.0,1.0,5.7552,15.0,4.0,10.0,15.0,28.0,7.0,7.0,8.0,4.0,2.0,4.0,70.0,7.0,8.0,2.0,8.0,1.0,,,1.0,15.0,7.0,7.0,35.0,0.5447,65.0,1.0,1.0,,,,,,,,
148225,Anthony Martial,Forward,AEK Athens,234,France,2022-23,1.4218,0.0,,5.0,,57.0,21.0,11.0,59.0,320.0,,,27.0,,,979.0,44.0,1.0,23.0,34.0,256.0,,,10.6581,,4.0,8.0,92.0,,14.0,2.0,101.0,,71.0,20.0,21.0,,198.0,7.0,74.0,10.0,0.0,,310.0,8.0,128.0,3.0,15.0,,,77.0,5.0,490.0,2.0,,63.0,,0.0,2.0,9.0,57.0,,30.0,13.0,6.5469,21.0,2.0,14.0,6.0,2.0,,5.0,5.0,17.0,,56.0,,10.0,40.0,9.0,4.0,2.0,1.0,9.0,1.0,29.0,8.0,2.0,8.0,1.0,80.0,11.0,3.0,1.0,6.1253,6.0,1.0,3.0,12.0,4.0,7.0,1.0,10.0,2.0,,2.0,4.0,1.0,5.0,4.0,5.0,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,
176297,Marcus Rashford,Forward,Manchester United,1,England,2022-23,2.755,0.0,,19.0,,149.0,35.0,32.0,166.0,779.0,,,60.0,6.0,,2888.0,120.0,8.0,57.0,100.0,586.0,,1.0,38.0831,,13.0,39.0,246.0,,23.0,10.0,309.0,,171.0,100.0,35.0,,456.0,31.0,249.0,20.0,0.0,,766.0,28.0,393.0,10.0,58.0,,,117.0,27.0,1331.0,9.0,8.0,162.0,,2.0,17.0,32.0,189.0,5.0,50.0,50.0,16.3738,81.0,5.0,24.0,17.0,4.0,5.0,31.0,31.0,40.0,,199.0,,25.0,149.0,26.0,13.0,9.0,3.0,72.0,3.0,116.0,31.0,4.0,15.0,7.0,245.0,13.0,6.0,2.0,15.8254,27.0,8.0,2.0,34.0,19.0,15.0,12.0,3.0,2.0,,2.0,19.0,12.0,15.0,11.0,15.0,,,6.0,2.0,,7.0,7.0,,0.2667,,,,,,,,,,,
