season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965609,28,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,74.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965609,28,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,66.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965609,28,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,16.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965609,28,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,81.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965609,28,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5127522,29,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,79.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,33.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,3205,14985,Kim Källström,kim-kallstrom,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,11.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,57.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5127522,29,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,89.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5127522,29,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5127522,29,3,Arsenal,Home,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5127522,29,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965655,30,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,69.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,21.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,77.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,5.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,85.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965655,30,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,13.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965655,30,3,Arsenal,Away,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965655,30,3,Arsenal,Away,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965655,30,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965661,31,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,66.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,3205,14985,Kim Källström,kim-kallstrom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965661,31,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965661,31,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,15.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965661,31,3,Arsenal,Away,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,45.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965661,31,3,Arsenal,Away,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965677,32,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,79.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,3205,14985,Kim Källström,kim-kallstrom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965677,32,3,Arsenal,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,11.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965677,32,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,85.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,5.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965677,32,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965677,32,3,Arsenal,Home,187433,133798,Serge Gnabry,serge-gnabry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965677,32,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965703,33,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,66.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,66.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,3205,14985,Kim Källström,kim-kallstrom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965703,33,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,24.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,38599,17746,Emiliano Viviano,emiliano-viviano,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965703,33,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,71.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,19.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965703,33,3,Arsenal,Away,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965703,33,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187566,34,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,72.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,1152,8758,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,3205,14985,Kim Källström,kim-kallstrom,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187566,34,3,Arsenal,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187566,34,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,88.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,18.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,50490,59936,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187566,34,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187566,34,3,Arsenal,Home,137844,80254,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
